Date,Linea (#),Kroma Network (#),zkSync Era (#),OP Mainnet (#),Boba Network (#),Stacks (#),Arbitrum (#),Astar zkEVM (#),Mantle (#),Polygon zkEVM (#),Starknet (#),Manta Pacific (#),Scroll (#),ZKFair (#),Base (#),Metis (#),Mode Network (#),Kinto (#)
2021-02-05,84.00,32.00,20.00,13.00,14.00,20.00,13.00,6.00,6.00,,,8.00,,,,4.00,,
2021-02-06,81.00,32.00,21.00,13.00,14.00,20.00,13.00,6.00,6.00,,,8.00,,,,4.00,,
2021-02-07,81.00,32.00,21.00,13.00,14.00,20.00,13.00,6.00,6.00,,,8.00,,,,4.00,,
2021-02-08,80.00,32.00,21.00,13.00,14.00,19.00,13.00,7.00,6.00,,,8.00,,,,4.00,,
2021-02-09,81.00,32.00,21.00,13.00,15.00,19.00,12.00,7.00,7.00,,,8.00,,,,4.00,,
2021-02-10,81.00,32.00,21.00,14.00,17.00,19.00,12.00,7.00,7.00,,,8.00,,,,4.00,,
2021-02-11,83.00,32.00,21.00,14.00,17.00,19.00,12.00,7.00,7.00,,,8.00,,,,4.00,,
2021-02-12,81.00,31.00,20.00,14.00,16.00,17.00,12.00,6.00,6.00,,,8.00,,,,4.00,,
2021-02-13,80.00,30.00,20.00,14.00,16.00,16.00,12.00,6.00,6.00,,,8.00,,,,4.00,,
2021-02-14,76.00,28.00,20.00,13.00,14.00,16.00,12.00,6.00,4.00,,,8.00,,,,4.00,,
2021-02-15,76.00,27.00,19.00,13.00,14.00,17.00,12.00,6.00,4.00,,,8.00,,,,4.00,,
2021-02-16,76.00,27.00,19.00,13.00,14.00,16.00,12.00,7.00,4.00,,,8.00,,,,4.00,,
2021-02-17,77.00,27.00,19.00,13.00,14.00,16.00,12.00,7.00,4.00,,,7.00,,,,4.00,,
2021-02-18,77.00,28.00,19.00,13.00,13.00,17.00,12.00,7.00,4.00,,,7.00,,,,4.00,,
2021-02-19,74.00,28.00,18.00,13.00,14.00,19.00,12.00,7.00,5.00,,,7.00,,,,4.00,,
2021-02-20,75.00,27.00,18.00,13.00,14.00,18.00,12.00,7.00,5.00,,,7.00,,,,4.00,,
2021-02-21,74.00,27.00,18.00,13.00,14.00,17.00,12.00,7.00,5.00,,,7.00,,,,4.00,,
2021-02-22,75.00,27.00,18.00,12.00,14.00,17.00,12.00,7.00,5.00,,,8.00,,,,5.00,,
2021-02-23,77.00,28.00,18.00,12.00,15.00,17.00,12.00,7.00,6.00,,,8.00,,,,5.00,,
2021-02-24,78.00,27.00,18.00,12.00,15.00,15.00,12.00,7.00,6.00,,,8.00,,,,5.00,,
2021-02-25,77.00,29.00,18.00,12.00,16.00,15.00,12.00,7.00,7.00,,,7.00,,,,5.00,,
2021-02-26,77.00,29.00,17.00,13.00,16.00,15.00,11.00,7.00,7.00,,,7.00,,,,5.00,,
2021-02-27,75.00,29.00,17.00,13.00,16.00,15.00,11.00,7.00,7.00,,,7.00,,,,5.00,,
2021-02-28,74.00,29.00,17.00,13.00,16.00,15.00,10.00,7.00,7.00,,,5.00,,,,5.00,,
2021-03-01,74.00,30.00,17.00,14.00,17.00,15.00,10.00,7.00,8.00,,,5.00,,,,5.00,,
2021-03-02,74.00,32.00,17.00,17.00,19.00,15.00,10.00,7.00,10.00,,,6.00,,,,5.00,,
2021-03-03,76.00,33.00,20.00,17.00,19.00,15.00,10.00,7.00,10.00,,,7.00,,,,5.00,,
2021-03-04,76.00,32.00,20.00,19.00,19.00,14.00,10.00,7.00,11.00,,,7.00,,,,5.00,,
2021-03-05,75.00,32.00,19.00,19.00,19.00,13.00,10.00,7.00,11.00,,,8.00,,,,5.00,,
2021-03-06,74.00,32.00,20.00,19.00,19.00,12.00,9.00,7.00,11.00,,,8.00,,,,5.00,,
2021-03-07,73.00,32.00,20.00,18.00,19.00,12.00,9.00,7.00,11.00,,,8.00,,,,4.00,,
2021-03-08,74.00,33.00,20.00,19.00,21.00,12.00,9.00,7.00,12.00,,,9.00,,,,4.00,,
2021-03-09,75.00,33.00,20.00,20.00,21.00,12.00,9.00,7.00,12.00,,,9.00,,,,4.00,,
2021-03-10,75.00,32.00,20.00,21.00,21.00,14.00,9.00,7.00,12.00,,,9.00,,,,4.00,,
2021-03-11,75.00,31.00,20.00,22.00,20.00,14.00,9.00,7.00,11.00,,,9.00,,,,4.00,,
2021-03-12,75.00,33.00,20.00,24.00,21.00,14.00,8.00,7.00,13.00,,,9.00,,,,4.00,,
2021-03-13,73.00,34.00,20.00,25.00,22.00,14.00,8.00,6.00,14.00,,,9.00,,,,4.00,,
2021-03-14,73.00,34.00,20.00,26.00,22.00,14.00,8.00,6.00,14.00,,,9.00,,,,4.00,,
2021-03-15,75.00,34.00,21.00,26.00,22.00,14.00,9.00,6.00,14.00,,,9.00,,,,4.00,,
2021-03-16,77.00,35.00,21.00,28.00,23.00,15.00,9.00,6.00,15.00,,,9.00,,,,4.00,,
2021-03-17,78.00,35.00,21.00,28.00,24.00,14.00,9.00,6.00,16.00,,,9.00,,,,4.00,,
2021-03-18,80.00,34.00,21.00,28.00,24.00,15.00,9.00,6.00,16.00,,,9.00,,,,4.00,,
2021-03-19,82.00,41.00,21.00,28.00,24.00,15.00,9.00,6.00,16.00,,,9.00,,,,4.00,,
2021-03-20,82.00,42.00,21.00,29.00,25.00,14.00,9.00,6.00,17.00,,,9.00,,,,4.00,,
2021-03-21,81.00,42.00,22.00,30.00,25.00,15.00,10.00,6.00,17.00,,,9.00,,,,4.00,,
2021-03-22,83.00,45.00,22.00,30.00,26.00,16.00,10.00,6.00,18.00,,,9.00,,,,4.00,,
2021-03-23,85.00,45.00,23.00,32.00,27.00,16.00,10.00,7.00,18.00,,,9.00,,,,4.00,,
2021-03-24,86.00,46.00,23.00,32.00,28.00,16.00,10.00,7.00,18.00,,,8.00,,,,4.00,,
2021-03-25,84.00,44.00,22.00,32.00,26.00,16.00,10.00,7.00,16.00,,,8.00,,,,3.00,,
2021-03-26,84.00,45.00,23.00,33.00,26.00,16.00,10.00,7.00,16.00,,,8.00,,,,3.00,,
2021-03-27,84.00,45.00,23.00,33.00,26.00,16.00,10.00,7.00,16.00,,,8.00,,,,2.00,,
2021-03-28,84.00,44.00,22.00,33.00,26.00,15.00,10.00,7.00,16.00,,,8.00,,,,3.00,,
2021-03-29,85.00,44.00,22.00,32.00,26.00,15.00,10.00,7.00,16.00,,,10.00,,,,3.00,,
2021-03-30,88.00,46.00,22.00,33.00,27.00,16.00,9.00,7.00,17.00,,,10.00,,,,3.00,,
2021-03-31,87.00,47.00,22.00,34.00,28.00,16.00,10.00,7.00,18.00,,,10.00,,,,3.00,,
2021-04-01,88.00,46.00,24.00,32.00,28.00,16.00,10.00,7.00,18.00,,,10.00,,,,3.00,,
2021-04-02,86.00,46.00,25.00,32.00,28.00,16.00,11.00,7.00,18.00,,,10.00,,,,3.00,,
2021-04-03,86.00,45.00,25.00,30.00,27.00,15.00,11.00,7.00,17.00,,,10.00,,,,3.00,,
2021-04-04,86.00,44.00,25.00,30.00,26.00,15.00,11.00,7.00,16.00,,,8.00,,,,3.00,,
2021-04-05,86.00,44.00,25.00,30.00,26.00,15.00,11.00,7.00,16.00,,,8.00,,,,3.00,,
2021-04-06,87.00,49.00,25.00,30.00,27.00,16.00,11.00,8.00,16.00,,,8.00,,,,3.00,,
2021-04-07,87.00,49.00,24.00,30.00,26.00,16.00,11.00,8.00,15.00,,,8.00,,,,3.00,,
2021-04-08,87.00,49.00,24.00,31.00,26.00,17.00,11.00,8.00,15.00,,,8.00,,,,3.00,,
2021-04-09,87.00,49.00,24.00,31.00,26.00,15.00,11.00,7.00,15.00,,,8.00,,,,3.00,,
2021-04-10,86.00,49.00,25.00,30.00,26.00,15.00,11.00,6.00,15.00,,,8.00,,,,3.00,,
2021-04-11,86.00,47.00,25.00,29.00,25.00,16.00,11.00,6.00,14.00,,,7.00,,,,3.00,,
2021-04-12,87.00,47.00,25.00,29.00,25.00,16.00,11.00,6.00,14.00,,,8.00,,,,3.00,,
2021-04-13,88.00,51.00,25.00,29.00,27.00,16.00,12.00,6.00,16.00,,,8.00,,,,3.00,,
2021-04-14,86.00,51.00,25.00,29.00,27.00,16.00,12.00,6.00,16.00,,,8.00,,,,3.00,,
2021-04-15,84.00,50.00,24.00,27.00,27.00,16.00,12.00,6.00,16.00,,,8.00,,,,3.00,,
2021-04-16,84.00,50.00,24.00,25.00,25.00,17.00,11.00,6.00,15.00,,,8.00,,,,3.00,,
2021-04-17,83.00,50.00,24.00,25.00,25.00,17.00,11.00,5.00,15.00,,,8.00,,,,3.00,,
2021-04-18,80.00,46.00,22.00,25.00,25.00,17.00,11.00,5.00,15.00,,,9.00,,,,3.00,,
2021-04-19,81.00,44.00,22.00,25.00,25.00,17.00,11.00,5.00,14.00,,,9.00,,,,3.00,,
2021-04-20,82.00,45.00,22.00,24.00,26.00,16.00,11.00,7.00,15.00,,,9.00,,,,2.00,,
2021-04-21,80.00,44.00,22.00,24.00,26.00,16.00,10.00,8.00,14.00,,,9.00,,,,2.00,,
2021-04-22,78.00,45.00,22.00,23.00,26.00,16.00,10.00,8.00,15.00,,,9.00,,,,2.00,,
2021-04-23,77.00,45.00,22.00,23.00,26.00,16.00,10.00,8.00,15.00,,,9.00,,,,2.00,,
2021-04-24,75.00,45.00,22.00,24.00,26.00,16.00,10.00,7.00,15.00,,,9.00,,,,2.00,,
2021-04-25,74.00,44.00,20.00,24.00,26.00,16.00,10.00,8.00,15.00,,,9.00,,,,2.00,,
2021-04-26,77.00,45.00,20.00,24.00,26.00,16.00,10.00,8.00,15.00,,,10.00,,,,2.00,,
2021-04-27,80.00,46.00,21.00,24.00,26.00,16.00,11.00,8.00,15.00,,,10.00,,,,1.00,,
2021-04-28,81.00,49.00,22.00,25.00,27.00,16.00,11.00,8.00,16.00,,,10.00,,,,1.00,,
2021-04-29,83.00,50.00,22.00,24.00,26.00,16.00,11.00,8.00,15.00,,,10.00,,,,0.00,,
2021-04-30,84.00,50.00,22.00,24.00,26.00,17.00,11.00,8.00,15.00,,,9.00,,,,0.00,,
2021-05-01,84.00,50.00,22.00,24.00,26.00,17.00,11.00,8.00,15.00,,,10.00,,,,0.00,,
2021-05-02,84.00,50.00,22.00,23.00,26.00,17.00,10.00,8.00,15.00,,,10.00,,,,0.00,,
2021-05-03,83.00,49.00,22.00,23.00,26.00,17.00,10.00,8.00,15.00,,,10.00,,,,0.00,,
2021-05-04,83.00,49.00,22.00,23.00,26.00,19.00,10.00,8.00,15.00,,,10.00,,,,0.00,,
2021-05-05,82.00,50.00,22.00,24.00,27.00,19.00,10.00,8.00,16.00,,,9.00,,,,0.00,,
2021-05-06,78.00,45.00,22.00,24.00,27.00,19.00,10.00,9.00,16.00,,,9.00,,,,0.00,,
2021-05-07,77.00,45.00,21.00,24.00,28.00,19.00,10.00,9.00,17.00,,,9.00,,,,0.00,,
2021-05-08,77.00,45.00,19.00,23.00,28.00,18.00,10.00,9.00,17.00,,,9.00,,,,0.00,,
2021-05-09,77.00,45.00,19.00,20.00,27.00,18.00,10.00,9.00,16.00,,,9.00,,,,0.00,,
2021-05-10,79.00,47.00,18.00,19.00,28.00,18.00,10.00,9.00,16.00,,,9.00,,,,0.00,,
2021-05-11,84.00,49.00,18.00,19.00,28.00,17.00,10.00,9.00,16.00,,,10.00,,,,0.00,,
2021-05-12,82.00,49.00,18.00,20.00,28.00,17.00,10.00,9.00,16.00,,,10.00,,,,0.00,,
2021-05-13,82.00,47.00,18.00,20.00,28.00,18.00,10.00,9.00,16.00,,,10.00,,,,0.00,,
2021-05-14,83.00,45.00,18.00,20.00,29.00,18.00,10.00,9.00,16.00,,,10.00,,,,0.00,,
2021-05-15,80.00,44.00,19.00,20.00,28.00,18.00,10.00,9.00,16.00,,,11.00,,,,0.00,,
2021-05-16,79.00,43.00,19.00,21.00,28.00,17.00,10.00,10.00,16.00,,,11.00,,,,0.00,,
2021-05-17,79.00,43.00,19.00,21.00,28.00,17.00,10.00,10.00,16.00,,,11.00,,,,1.00,,
2021-05-18,82.00,46.00,19.00,21.00,28.00,18.00,10.00,10.00,16.00,,,11.00,,,,1.00,,
2021-05-19,82.00,46.00,20.00,21.00,27.00,18.00,11.00,11.00,16.00,,,10.00,,,,1.00,,
2021-05-20,81.00,46.00,21.00,21.00,29.00,17.00,11.00,12.00,16.00,,,10.00,,,,1.00,,
2021-05-21,81.00,45.00,21.00,20.00,30.00,17.00,10.00,12.00,16.00,,,11.00,,,,1.00,,
2021-05-22,81.00,44.00,21.00,19.00,29.00,17.00,10.00,11.00,15.00,,,11.00,,,,1.00,,
2021-05-23,81.00,43.00,21.00,19.00,29.00,17.00,10.00,11.00,15.00,,,11.00,,,,1.00,,
2021-05-24,81.00,44.00,21.00,18.00,29.00,17.00,10.00,11.00,15.00,,,11.00,,,,1.00,,
2021-05-25,83.00,50.00,21.00,21.00,32.00,17.00,10.00,11.00,18.00,,,13.00,,,,1.00,,
2021-05-26,83.00,50.00,21.00,21.00,32.00,17.00,10.00,11.00,18.00,,,12.00,,,,1.00,,
2021-05-27,83.00,50.00,20.00,21.00,32.00,15.00,10.00,10.00,18.00,,,12.00,,,,1.00,,
2021-05-28,82.00,49.00,19.00,21.00,32.00,15.00,10.00,10.00,18.00,,,12.00,,,,1.00,,
2021-05-29,80.00,48.00,19.00,21.00,32.00,14.00,11.00,10.00,18.00,,,12.00,,,,1.00,,
2021-05-30,79.00,47.00,19.00,20.00,31.00,14.00,11.00,9.00,17.00,,,12.00,,,,1.00,,
2021-05-31,78.00,46.00,19.00,20.00,31.00,14.00,11.00,9.00,17.00,,,12.00,,,,1.00,,
2021-06-01,78.00,47.00,19.00,21.00,31.00,15.00,11.00,9.00,17.00,,,12.00,,,,1.00,,
2021-06-02,82.00,48.00,19.00,22.00,32.00,15.00,11.00,10.00,18.00,,,12.00,,,,1.00,,
2021-06-03,82.00,49.00,19.00,22.00,32.00,15.00,11.00,10.00,18.00,,,12.00,,,,1.00,,
2021-06-04,82.00,48.00,19.00,21.00,31.00,15.00,11.00,10.00,17.00,,,12.00,,,,1.00,,
2021-06-05,82.00,47.00,19.00,20.00,31.00,15.00,11.00,11.00,17.00,,,12.00,,,,1.00,,
2021-06-06,83.00,47.00,19.00,20.00,31.00,16.00,11.00,11.00,17.00,,,12.00,,,,1.00,,
2021-06-07,84.00,47.00,19.00,20.00,31.00,17.00,11.00,12.00,17.00,,,12.00,,,,1.00,,
2021-06-08,84.00,46.00,18.00,20.00,31.00,17.00,11.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-09,85.00,44.00,18.00,20.00,30.00,18.00,12.00,12.00,17.00,,,14.00,,,,1.00,,
2021-06-10,84.00,43.00,19.00,20.00,30.00,18.00,12.00,12.00,17.00,,,14.00,,,,1.00,,
2021-06-11,83.00,43.00,19.00,20.00,30.00,18.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-12,83.00,43.00,19.00,20.00,30.00,18.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-13,81.00,43.00,19.00,19.00,29.00,18.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-14,82.00,44.00,20.00,19.00,29.00,19.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-15,83.00,44.00,20.00,18.00,29.00,19.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-16,84.00,45.00,20.00,18.00,29.00,20.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-17,85.00,45.00,20.00,18.00,29.00,20.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-18,85.00,47.00,19.00,18.00,29.00,20.00,12.00,12.00,17.00,,,13.00,,,,1.00,,
2021-06-19,84.00,46.00,19.00,18.00,28.00,19.00,12.00,11.00,16.00,,,13.00,,,,1.00,,
2021-06-20,83.00,46.00,19.00,18.00,27.00,18.00,12.00,11.00,16.00,,,13.00,,,,1.00,,
2021-06-21,86.00,48.00,20.00,18.00,27.00,18.00,12.00,11.00,17.00,,,13.00,,,,1.00,,
2021-06-22,85.00,51.00,20.00,20.00,29.00,17.00,12.00,11.00,19.00,,,13.00,,,,1.00,,
2021-06-23,85.00,51.00,20.00,20.00,29.00,18.00,12.00,11.00,19.00,,,13.00,,,,1.00,,
2021-06-24,82.00,46.00,20.00,19.00,27.00,18.00,13.00,11.00,17.00,,,12.00,,,,1.00,,
2021-06-25,80.00,48.00,21.00,19.00,27.00,18.00,13.00,11.00,17.00,,,12.00,,,,1.00,,
2021-06-26,79.00,46.00,21.00,20.00,25.00,18.00,12.00,11.00,18.00,,,12.00,,,,1.00,,
2021-06-27,78.00,47.00,21.00,21.00,26.00,18.00,12.00,11.00,19.00,,,12.00,,,,1.00,,
2021-06-28,79.00,50.00,20.00,22.00,27.00,19.00,12.00,11.00,20.00,,,12.00,,,,1.00,,
2021-06-29,79.00,53.00,20.00,23.00,27.00,19.00,12.00,11.00,20.00,,,12.00,,,,1.00,,
2021-06-30,80.00,53.00,20.00,23.00,27.00,19.00,12.00,10.00,20.00,,,12.00,,,,1.00,,
2021-07-01,81.00,53.00,19.00,23.00,28.00,18.00,12.00,10.00,20.00,,,12.00,,,,1.00,,
2021-07-02,78.00,54.00,17.00,23.00,28.00,18.00,12.00,10.00,20.00,,,13.00,,,,1.00,,
2021-07-03,78.00,53.00,16.00,22.00,27.00,18.00,12.00,10.00,19.00,,,13.00,,,,1.00,,
2021-07-04,75.00,53.00,15.00,22.00,27.00,18.00,12.00,10.00,19.00,,,12.00,,,,1.00,,
2021-07-05,77.00,54.00,15.00,22.00,27.00,18.00,12.00,10.00,19.00,,,12.00,,,,1.00,,
2021-07-06,79.00,55.00,15.00,22.00,27.00,17.00,12.00,10.00,19.00,,,12.00,,,,1.00,,
2021-07-07,79.00,55.00,15.00,22.00,27.00,17.00,12.00,10.00,19.00,,,12.00,,,,1.00,,
2021-07-08,79.00,55.00,15.00,21.00,26.00,17.00,12.00,9.00,18.00,,,12.00,,,,1.00,,
2021-07-09,78.00,55.00,15.00,21.00,26.00,16.00,11.00,9.00,18.00,,,13.00,,,,1.00,,
2021-07-10,77.00,54.00,15.00,20.00,26.00,16.00,11.00,9.00,18.00,,,13.00,,,,1.00,,
2021-07-11,77.00,54.00,15.00,20.00,26.00,17.00,11.00,9.00,18.00,,,13.00,,,,1.00,,
2021-07-12,78.00,54.00,15.00,20.00,26.00,18.00,11.00,9.00,18.00,,,14.00,,,,1.00,,
2021-07-13,80.00,55.00,15.00,20.00,26.00,18.00,11.00,9.00,18.00,,,14.00,,,,1.00,,
2021-07-14,79.00,56.00,15.00,22.00,25.00,18.00,11.00,9.00,18.00,,,14.00,,,,1.00,,
2021-07-15,80.00,58.00,17.00,23.00,26.00,18.00,11.00,9.00,19.00,,,14.00,,,,1.00,,
2021-07-16,80.00,57.00,18.00,23.00,27.00,18.00,11.00,9.00,19.00,,,14.00,,,,1.00,,
2021-07-17,79.00,54.00,18.00,23.00,27.00,18.00,11.00,9.00,19.00,,,14.00,,,,1.00,,
2021-07-18,79.00,52.00,18.00,23.00,27.00,17.00,11.00,9.00,19.00,,,14.00,,,,1.00,,
2021-07-19,79.00,52.00,18.00,23.00,27.00,17.00,11.00,9.00,19.00,,,14.00,,,,1.00,,
2021-07-20,79.00,52.00,18.00,25.00,28.00,17.00,11.00,9.00,20.00,,,14.00,,,,1.00,,
2021-07-21,78.00,52.00,18.00,24.00,28.00,16.00,11.00,8.00,19.00,,,15.00,,,,1.00,,
2021-07-22,78.00,49.00,18.00,22.00,26.00,15.00,11.00,8.00,17.00,,,15.00,,,,1.00,,
2021-07-23,78.00,48.00,18.00,22.00,27.00,16.00,11.00,8.00,17.00,,,15.00,,,,1.00,,
2021-07-24,76.00,46.00,18.00,22.00,26.00,16.00,10.00,8.00,15.00,,,14.00,,,,1.00,,
2021-07-25,73.00,42.00,16.00,22.00,26.00,16.00,10.00,8.00,15.00,,,14.00,,,,1.00,,
2021-07-26,73.00,42.00,16.00,22.00,26.00,18.00,10.00,8.00,15.00,,,14.00,,,,1.00,,
2021-07-27,75.00,45.00,17.00,22.00,26.00,18.00,10.00,8.00,15.00,,,14.00,,,,1.00,,
2021-07-28,76.00,43.00,17.00,21.00,25.00,17.00,10.00,8.00,14.00,,,14.00,,,,1.00,,
2021-07-29,78.00,43.00,17.00,21.00,25.00,17.00,10.00,7.00,15.00,,,14.00,,,,1.00,,
2021-07-30,77.00,42.00,17.00,20.00,24.00,17.00,10.00,7.00,14.00,,,14.00,,,,1.00,,
2021-07-31,76.00,42.00,17.00,19.00,22.00,17.00,10.00,7.00,13.00,,,14.00,,,,1.00,,
2021-08-01,75.00,42.00,17.00,20.00,22.00,16.00,10.00,7.00,13.00,,,13.00,,,,1.00,,
2021-08-02,74.00,42.00,17.00,20.00,22.00,16.00,10.00,7.00,13.00,,,13.00,,,,1.00,,
2021-08-03,77.00,42.00,18.00,20.00,22.00,16.00,10.00,7.00,13.00,,,13.00,,,,1.00,,
2021-08-04,78.00,43.00,18.00,21.00,22.00,15.00,10.00,7.00,13.00,,,12.00,,,,1.00,,
2021-08-05,77.00,43.00,18.00,21.00,22.00,15.00,10.00,7.00,13.00,,,12.00,,,,1.00,,
2021-08-06,77.00,42.00,18.00,20.00,20.00,15.00,10.00,7.00,12.00,,,11.00,,,,1.00,,
2021-08-07,77.00,42.00,18.00,20.00,20.00,14.00,10.00,6.00,12.00,,,11.00,,,,0.00,,
2021-08-08,75.00,43.00,18.00,20.00,20.00,14.00,10.00,6.00,12.00,,,10.00,,,,0.00,,
2021-08-09,77.00,44.00,18.00,21.00,20.00,14.00,10.00,6.00,12.00,,,11.00,,,,0.00,,
2021-08-10,79.00,48.00,18.00,21.00,20.00,13.00,10.00,6.00,12.00,,,11.00,,,,0.00,,
2021-08-11,78.00,46.00,19.00,21.00,19.00,13.00,10.00,6.00,11.00,,,10.00,,,,0.00,,
2021-08-12,78.00,45.00,19.00,21.00,20.00,13.00,11.00,7.00,11.00,,,10.00,,,,0.00,,
2021-08-13,78.00,44.00,19.00,19.00,21.00,13.00,11.00,7.00,11.00,,,10.00,,,,0.00,,
2021-08-14,78.00,43.00,19.00,18.00,20.00,11.00,12.00,7.00,10.00,,,10.00,,,,0.00,,
2021-08-15,77.00,43.00,18.00,18.00,20.00,11.00,13.00,7.00,10.00,,,10.00,,,,0.00,,
2021-08-16,77.00,44.00,18.00,18.00,20.00,12.00,13.00,7.00,10.00,,,10.00,,,,0.00,,
2021-08-17,79.00,46.00,18.00,18.00,20.00,12.00,13.00,7.00,10.00,,,10.00,,,,0.00,,
2021-08-18,79.00,48.00,19.00,21.00,21.00,12.00,13.00,7.00,11.00,,,11.00,,,,0.00,,
2021-08-19,78.00,47.00,18.00,20.00,20.00,13.00,13.00,8.00,10.00,,,11.00,,,,0.00,,
2021-08-20,78.00,46.00,18.00,19.00,18.00,13.00,12.00,8.00,9.00,,,10.00,,,,0.00,,
2021-08-21,78.00,45.00,17.00,19.00,18.00,13.00,12.00,8.00,9.00,,,9.00,,,,0.00,,
2021-08-22,77.00,45.00,16.00,19.00,17.00,13.00,12.00,8.00,9.00,,,9.00,,,,0.00,,
2021-08-23,79.00,46.00,16.00,19.00,17.00,13.00,12.00,8.00,9.00,,,9.00,,,,1.00,,
2021-08-24,82.00,50.00,16.00,20.00,18.00,13.00,13.00,8.00,10.00,,,9.00,,,,2.00,,
2021-08-25,87.00,50.00,17.00,19.00,18.00,11.00,12.00,8.00,9.00,,,10.00,,,,2.00,,
2021-08-26,87.00,49.00,16.00,20.00,18.00,10.00,12.00,8.00,9.00,,,11.00,,,,2.00,,
2021-08-27,87.00,48.00,16.00,21.00,18.00,10.00,12.00,7.00,9.00,,,11.00,,,,2.00,,
2021-08-28,87.00,47.00,17.00,22.00,18.00,9.00,12.00,7.00,9.00,,,11.00,,,,2.00,,
2021-08-29,88.00,47.00,19.00,22.00,18.00,9.00,12.00,7.00,9.00,,,11.00,,,,2.00,,
2021-08-30,89.00,47.00,19.00,22.00,18.00,9.00,12.00,7.00,9.00,,,11.00,,,,2.00,,
2021-08-31,90.00,50.00,19.00,21.00,19.00,11.00,12.00,7.00,9.00,,,11.00,,,,2.00,,
2021-09-01,92.00,50.00,19.00,21.00,19.00,10.00,12.00,7.00,9.00,1.00,,12.00,,,,2.00,,
2021-09-02,90.00,51.00,19.00,22.00,20.00,11.00,12.00,7.00,10.00,1.00,,12.00,,,,2.00,,
2021-09-03,93.00,51.00,19.00,22.00,21.00,11.00,13.00,7.00,10.00,1.00,,12.00,,,,2.00,,
2021-09-04,93.00,50.00,19.00,22.00,22.00,10.00,13.00,7.00,9.00,1.00,,12.00,,,,2.00,,
2021-09-05,91.00,50.00,20.00,23.00,22.00,10.00,13.00,7.00,9.00,1.00,,12.00,,,,2.00,,
2021-09-06,91.00,50.00,22.00,23.00,22.00,11.00,13.00,7.00,9.00,1.00,,12.00,,,,2.00,,
2021-09-07,94.00,51.00,22.00,23.00,22.00,12.00,13.00,7.00,9.00,1.00,,12.00,,,,2.00,,
2021-09-08,95.00,51.00,21.00,24.00,23.00,12.00,13.00,7.00,10.00,1.00,,12.00,,,,2.00,,
2021-09-09,94.00,49.00,22.00,26.00,23.00,13.00,13.00,7.00,10.00,1.00,,12.00,,,,2.00,,
2021-09-10,94.00,49.00,24.00,26.00,23.00,13.00,13.00,7.00,10.00,1.00,,12.00,,,,2.00,,
2021-09-11,94.00,49.00,25.00,26.00,22.00,13.00,12.00,7.00,10.00,1.00,,12.00,,,,2.00,,
2021-09-12,93.00,50.00,25.00,26.00,23.00,13.00,12.00,6.00,11.00,1.00,,12.00,,,,2.00,,
2021-09-13,93.00,52.00,27.00,27.00,24.00,13.00,12.00,6.00,12.00,1.00,,12.00,,,,2.00,,
2021-09-14,93.00,54.00,27.00,29.00,25.00,13.00,11.00,6.00,12.00,1.00,,12.00,,,,2.00,,
2021-09-15,94.00,53.00,27.00,29.00,25.00,13.00,11.00,6.00,12.00,1.00,,12.00,,,,2.00,,
2021-09-16,96.00,52.00,27.00,30.00,25.00,13.00,11.00,6.00,12.00,1.00,,13.00,,,,2.00,,
2021-09-17,97.00,51.00,26.00,27.00,23.00,13.00,11.00,6.00,11.00,1.00,,13.00,,,,2.00,,
2021-09-18,97.00,51.00,25.00,27.00,23.00,13.00,11.00,6.00,11.00,1.00,,13.00,,,,2.00,,
2021-09-19,96.00,51.00,24.00,27.00,23.00,13.00,11.00,6.00,11.00,1.00,,13.00,,,,2.00,,
2021-09-20,96.00,53.00,24.00,27.00,23.00,13.00,11.00,6.00,11.00,1.00,,13.00,,,,2.00,,
2021-09-21,96.00,55.00,28.00,28.00,24.00,13.00,11.00,6.00,12.00,1.00,,13.00,,,,2.00,,
2021-09-22,95.00,55.00,29.00,28.00,24.00,14.00,11.00,6.00,12.00,1.00,,13.00,,,,1.00,,
2021-09-23,92.00,51.00,30.00,28.00,24.00,14.00,11.00,6.00,12.00,1.00,,13.00,,,,1.00,,
2021-09-24,88.00,50.00,29.00,29.00,24.00,14.00,11.00,6.00,12.00,1.00,,12.00,,,,1.00,,
2021-09-25,89.00,50.00,28.00,31.00,24.00,14.00,12.00,6.00,12.00,1.00,,12.00,,,,3.00,,
2021-09-26,89.00,50.00,28.00,29.00,24.00,14.00,13.00,6.00,12.00,1.00,,11.00,,,,3.00,,
2021-09-27,90.00,51.00,28.00,28.00,23.00,14.00,13.00,6.00,11.00,1.00,,12.00,,,,3.00,,
2021-09-28,89.00,55.00,27.00,28.00,24.00,14.00,13.00,6.00,11.00,1.00,,12.00,,,,3.00,,
2021-09-29,88.00,54.00,28.00,29.00,26.00,15.00,13.00,6.00,11.00,1.00,,12.00,,,,3.00,,
