Date,Curve,Uniswap,PancakeSwap,SushiSwap ,Balancer,Bancor ,Ellipsis Finance ($),QuickSwap,Trader_Joe,Osmosis ($),Biswap ($),SpookySwap,Orca ($),xExchange ($),Thorchain ($),Katana ($),DODO,ApeSwap
5/28/2023,4203965969,4153207667,1774286331,389705345.7,1012036327,84734669.91,22688290.53,135128231.3,103731428.9,143681479.8,181488298.8,63037859.51,38928783.59,47965108.04,103964011.2,91090017.71,41940336.33,27258628.6
5/29/2023,4172893867,4089686924,1756650883,385806941.3,1002400053,83891898.84,22787753.6,132063183.4,102068829,147864938.9,180865755.8,61642648.53,39455179.34,48981195.68,107569871.1,90782013.25,42087730.41,26846190.71
5/30/2023,4172082463,4094191831,1747057683,386987350,1002983752,84806042.06,23546708.57,132054891,104143702.2,144308764.9,180578072.1,60636379.56,39825605.92,48740647.41,105863421.3,90363328.88,41900576.5,26980888.82
5/31/2023,4064322616,4061278925,1715206083,382043152.1,967374320.3,83082474.18,23424105.25,129360497.9,102363220.2,143583477.5,175867803.1,58341043.45,40455466.38,49572484.54,106265827.7,87825783.81,41651658.81,26662635.59
6/1/2023,4047521114,4005941379,1702587488,381081283.4,967303905.9,82396592.08,23163766.17,128561610.1,104836798.6,138890075.8,175267922.1,55646543.41,38469112.45,49532691.53,103574795.6,87806323.38,41341668.35,26450875.93
6/2/2023,4106617224,4087665510,1704249879,388505317.9,992672447.4,84082205.68,23222367.77,131233572.7,104259947.8,139175305.4,179109382.7,56905657.24,39869656.86,49292313.62,103818423.8,94706651.56,41428803.76,26487250.64
6/3/2023,4088853767,4072479913,1698697030,384558842.6,980115507.7,83323090.6,23846400.06,130497912.8,104209199.1,143234340.5,178293019.5,56313431.17,40406043.68,50397966.09,106033061.3,94645107.37,41897142.34,26039237.99
6/4/2023,4079836480,4074896090,1695527083,383872037.1,977513934.3,83580536.13,23686798.68,130004650.1,105451231.2,144102744.5,177252828.2,56882206.95,40356505.66,51588594,105767099.8,95065627.49,42008761.17,25926589.03
6/5/2023,3993805036,3910116954,1578790256,368019546.6,932708259.7,78838838.92,23707442.21,124913967.7,101575301.6,144692105.6,166520914.6,53462739.19,38987008.36,51838312.41,105380268.3,90040542.51,41887027.92,24508999.82
6/6/2023,4063664890,4018489064,1589347124,379881212.1,978332380.5,81336897.66,23222786.62,127290246.9,105814357.6,134742452.3,166743168.5,55001319.5,39601992.85,49296297.43,98700453.68,93811088.34,41272159.37,24739076.74
6/7/2023,3990706364,3923721265,1501527190,369163664.5,954117610.9,78741517.87,23557958.01,122358192,104149037.3,137931432.6,145127682.6,53349293.91,39873664,50109430.35,103524313,90003432.56,40812332.44,22839187.74
6/8/2023,3982089403,3942126794,1507196629,370250807.4,967352472.9,78742719.66,23084635.48,123087059.4,104870471,130637135.8,159903819.1,53873652.7,38865889.5,48449861.09,99051765.41,90670714.38,38417384.64,23001512.74
6/9/2023,3978092243,3955124599,1498471386,367641195.4,961452259.9,78098182.05,21313713.54,121334731.7,104269774.3,130943742.1,161280888.1,52960310.93,38810270.56,48191560.77,99092538.04,90864129.48,38351341.03,22565322.47
6/10/2023,3891947893,3733737219,1404850340,346725826.1,910136000.2,72682331.53,21895153.69,110863308.5,92790912.34,126581528.7,124454087.4,48405581.93,38016022.29,47125155.19,99534212.69,79200747.55,38364869.97,21129604.84
6/11/2023,3815411146,3738685966,1390335252,345318502.5,912080004.2,72251828.31,20677231.34,110737413.9,92016381.2,115580911.4,125293541.6,48379990.97,36644374.99,41707559.55,90771262.05,78817962.33,38821878.23,21084752.67
6/12/2023,3807255615,3717381029,1373042424,341558226.2,885217219.5,71812600.46,20340042.19,109573919.5,92043017.67,117054113,121452014.2,48764667.29,35638733.69,40516575.22,88970307.84,78885150.54,36741818.72,20815932.55
6/13/2023,3793576868,3707710303,1400096678,333204608.3,895615738.7,72058763,19699855.23,109724166.8,93768450.88,118798107.1,118961195.6,50047650.04,36320618.88,40702211.66,84599613.21,78995278.29,35899323.15,21279846.28
6/14/2023,3701093215,3320180341,1362084019,321050366.7,860833598.9,70205898.16,19825200.86,106747237.4,91523780.22,117143799.8,104670004.8,49112149.08,34801795.52,44997833.57,84519008.82,74128544.21,35836571.05,20689538.07
6/15/2023,3756198302,3321175785,1348906589,323321334.9,853081802.6,70905788.22,19363090.25,106722303.2,91777114.95,115113186.3,109023990.3,49733441.33,34452557.55,43821596.33,80358371.11,72838341.77,35295215.4,20532502.83
6/16/2023,3729657567,3396067243,1358989665,332170778.8,872567055.4,71839832.39,18753040.77,108523126.7,93889592.99,115292003.2,110391462.1,50592469.91,32803149.45,43682520.66,81264997.69,74348576.5,35372903.72,20559988.32
6/17/2023,3731560013,3431833474,1382659468,333694015.5,880103882.3,72524406.73,18971800.26,108882443.8,93036648.44,119708249.4,113566155,51133232.1,32947785.76,44540872.53,83117477.2,75236360.08,35226182.98,20761476.5
6/18/2023,3708993113,3418598910,1381609701,331397644.5,871033624.8,71241675.96,18938495.91,107302945.8,93711243.65,122170927.8,112776943.8,50154132.84,34499501.95,45124419.49,83049099.74,74995349.4,35309336.04,20619475.77
6/19/2023,3728275637,3443553684,1382774359,333988275.5,883916594.1,71481267.16,18871748.38,108010853,93678949.02,119200899.4,112222230.8,50250982.14,34225611.9,44606755.23,83044387.29,77478205.63,35490827.05,20624454.71
6/20/2023,3707767358,3529273524,1399584274,343086331,903764809.3,73815018.99,19183990.95,111349203.6,97240619.51,119932318.4,114240513.7,51396225.33,35025361.23,45123410.03,84432069.55,79792700.65,35457611.88,20946018.22
6/21/2023,3774920209,3927405382,1395030311,358494560.3,951486688.6,76584608.85,19085232.13,116818539.7,102778117.3,124087269.4,116204646.7,53777285.4,35285453.19,46384322.02,87445914.98,83265739.86,35448123.95,21145811.9
6/22/2023,3741370797,3619562598,1388896456,354338013.1,964306833.3,75834212.24,8387391.83,115351423.6,100333165.1,127614169.7,115310332.6,52969054.33,35826086.28,48407485.26,92914565.43,81984291.48,35526220.35,20816913.23
6/23/2023,3759578941,3616277623,1408479536,350770952.2,974429737.8,76631849.61,8553499.82,116841343.5,102651309.5,125905690.4,116566364,54674520.89,35306247.76,47482419.47,91731240.67,83645784.4,35666524.04,21051291.29
6/24/2023,3746373772,3579061042,1387429231,348055359.8,968159309.8,76517117.03,8683708.75,115957544.5,101696334.2,127980641.7,113629767.4,54534808.67,35945997.22,48654266.9,94571966.61,84166766.73,35986419.32,20725591.2
6/25/2023,3790864811,3895844983,1396763797,354019037,988150189.5,77455026.36,8507960.49,117055403.4,104294224.4,127667287.6,112511135,54660123.81,35448354.88,48489592.77,94651357.95,83381569.44,35968459.59,20877831.58
6/26/2023,3752995857,3833405323,1377190996,347156823.8,962877989.9,75835357.7,8255613.99,115086538,103336300.4,126602091,112789296.5,53770782.11,35624700.68,49444229.86,95799186.47,82264243.82,35965051,20631085.15
6/27/2023,3780558810,3881177063,1380461203,357149601.5,976002239,84593697.28,8281511.91,116584577.9,103321253.7,124225883.9,115270026.4,54481233.88,35217590.83,48992385.53,94695530.52,83703323,36330482.32,20752519.68
6/28/2023,3701380135,3789912384,1354535963,345610053.9,936645357.5,81862623.89,8372745.01,113443801,103755323,125139563.5,119134219.3,52782073.03,35239882.45,49623303.69,94997084.76,80345764.24,38118372.34,20209893.72
6/29/2023,3728070923,3825462442,1365539417,349379299.8,955021941.3,82226073.47,8161866.86,114413496.1,102515800.8,120929510,113757316.5,53087450.28,34311746.52,49255373.84,91895158.95,80498129.02,35763372.95,20293579.09
6/30/2023,3808150542,3927418076,1381594324,359735455.3,985097414.1,85047210.7,8179064.71,116410424.9,102395612.5,119588540.4,112160172.6,53650955.79,35731838.41,51218857.02,93411150.18,81734223.26,35840662.67,20692807.69
7/1/2023,3789600655,3933580460,1406540586,358520422.9,989327312.5,85677680.34,8374706.65,117042148.2,102548281.3,123398413.9,112562402.8,54230033.67,35905276.93,52400307.15,98010634.29,83450761.6,35581629.03,20972026.01
7/2/2023,3796001979,3941117227,1403575881,360488955.3,994140468.1,86137171.99,8387009.34,117072777.7,103231891.6,125366019.1,112881032.6,54472610.57,37097203.71,52567338.87,100237451.3,83010382.25,35800053.66,20941455.65
7/3/2023,3817322894,3968539621,1414347573,362738776.1,1010425025,78694004.11,8375258.96,118797686.8,103549855.8,125553043.5,111547857.9,54892801.22,37907642.69,52227575.48,100658208.3,82022019.79,35531175.74,21099746.2
7/4/2023,3757685521,3956616480,1401565970,360235427.1,997410743.9,78634857.24,8576053.88,117042862.6,102786483.3,128711224.6,110405504.8,54576572.93,38182357.02,53553992.37,101978556.5,81468071.23,38682948.78,20847582.49
7/5/2023,3722219614,3935491189,1384795235,347671511,969054967.5,77307127.06,8321852.43,115089582.6,100419410.3,126548668,108718103.4,49222469.72,38325914.7,53202769.59,99493742.26,78715976.15,39008357.63,20584280.38
7/6/2023,3655730435,3850834964,1355213076,338499564.3,937378065.4,74527432.32,8417189.21,112027054.7,98763503.8,122134999.4,106545781.8,42005807.46,38134137.81,51618596.06,96607344.25,76648228.92,38337036.27,20140158.04
7/7/2023,3686475085,3890839199,1363489073,344965574.2,939864231.9,75584036.24,8335382.47,112794714.5,100383066.4,121359803.2,104154798.7,35551121.51,39166818,49560671.18,94379709.47,76771141.41,35598680.2,19399927.55
7/8/2023,3698379715,3880176652,1370717861,341007704.6,939760792,75801615.74,8293434.21,112309214.8,102645353.4,121153257.8,102880240.8,35291388.27,40307978.89,50697162.64,95570516.46,74385033.88,35729252.32,19391118.62
7/9/2023,3703232088,3884513778,1366792275,341818287.8,940101339.1,75784298.92,8291540.85,110991462.2,102624109.4,121232284.8,102318310.3,32014575.93,40332744.91,50626744.87,95314673.87,71182059.29,35566534.46,19340646.04
7/10/2023,3719496483,3905775838,1386940954,344456833.1,948913947.5,76051888.58,8334858.62,114673247,102737742.7,121792631.1,93892465.04,35080456.93,39379486.8,50489747.35,94039050.73,70015048.42,35775530.57,19663939.94
7/11/2023,3714518865,3911329573,1412072087,345026142.9,951994122,76017748.19,8008223.42,114958764.9,101428731,119976973.9,91031902.93,32792638.84,39050695.81,51467948.56,95941868.44,71182101.34,35318142.01,19539372.23
7/12/2023,3722240639,3906418737,1404018989,343283173,943727635.7,75705465.41,9020248.72,113392381.8,100485858.6,120243572.8,91495733.96,30416364.24,40025953.41,50145493.08,94869994.02,72376466.14,34963246.73,19280469.24
7/13/2023,3841860494,3762128531,1435273416,362543015.3,1003874744,80602682.58,8821849.37,121071924.3,105352188.6,118494163.6,94643213.62,32430386.19,39638165.59,49390340.79,93875895.11,77497030.94,34689529.64,20154847.92
7/14/2023,3598485531,3696004189,1417554713,352418010.7,978174761.6,78229638.63,8789992.99,115271445.4,106862895.7,128076850.2,92209784.27,25419258.57,43607283.23,51967449.13,101040706.5,74773639.03,35256758.46,19547388.82
7/15/2023,3594509969,3700240649,1432024975,352591499.6,978998627.4,77608837.62,8553905.68,114969322.3,107295149.2,128067932.2,91856348.52,25013021.39,42244498.31,50663180.54,98483100.6,75181499.29,35858383.21,19553216.1
7/16/2023,3581060457,3684019601,1414369950,350045767.6,971631578.5,76166988.69,8397044.38,114372256.7,107541897.9,126333112.3,90118619.68,24539428.92,42204427.21,52379558.95,98748734.47,74629743.41,35976110.79,19122431.58
7/17/2023,3585491377,3690195417,1423180374,346247755.5,961801698.5,76553865.73,8209942.94,114347922.7,107588475.6,122607380.5,92016374.47,26876432.46,42779829.37,54828024.14,98030274.63,74416098.62,35927483.82,19173427.05
7/18/2023,3575752669,3663833220,1409618826,343371880.4,956512654.2,74095781.15,8284749.7,113530872.1,105627085.8,123139914.9,94976342.55,26125699.71,42245231.12,51815236.65,98174562.6,74625783.5,35755456.59,18909926.62
7/19/2023,3536210195,3669599063,1416288369,342036388.9,950533636.3,74407357.5,8374958.47,113728592.8,104017942.8,122180622.6,99766326.68,25639397.46,41954833.97,51146757.27,96840041.74,74767094.33,35577383.41,18784645.89
7/20/2023,3542719977,3678366464,1417155874,343497058.2,953742893.2,77166311.96,8498230.08,113129647.5,103353691.8,120908192.5,100445861,25414885.55,42500984,50817342.78,96870899.4,75031017.23,35633185.4,18889056.27
7/21/2023,3514207124,3686551792,1415509812,342317672.6,951807662.7,76727185.83,8261944.13,113106352.9,104542790.1,121688115,105277014.1,25645900.1,41973291.4,49635750.98,96626589.05,74858671.8,35910073.93,18875236.1
7/22/2023,3396289033,3669036828,1413846374,336772085.7,941928153.5,75617990.29,8219891.13,111901662,102570900.6,123873012.4,105323364.1,25410602.81,40192376.38,50095529.31,96211205.91,73879805.84,35828661.14,18602700.58
7/23/2023,3283991395,3705307446,1418365004,339834084.4,953812897.2,75792018.73,8116818.96,112499553.5,103854086.7,120911204.3,105709920.9,25737394.73,39072507.61,48270335.56,95368254.97,75810148.82,35730329.1,18693653.94
7/24/2023,3254225550,3648700252,1400601255,335958784.6,932756060.1,73625664.17,8142584.67,110151934.2,101227268,120923843.1,103852846.2,24808128.85,39554856.32,49259900.5,96635105.14,75252675.59,35751706.76,18339164.31
7/25/2023,3264223910,3636322066,1398958847,337168887.5,923986065.8,73596900.19,8039256.53,108419918.6,102343970,116307209.7,101183875.7,23965286.35,38567928.55,47196014.99,94547565,74724632.61,35481363.18,18211009.52
7/26/2023,3268717453,3666970442,1376098035,339688411.7,930180452.8,74496494.15,7889022.67,108309631,103180120.3,115935472.4,101631643.6,24822855.94,38628373.25,46822805.63,93661646.36,75036127.43,35468376.6,18163902.25
7/27/2023,3260962788,3661486423,1378252282,337399937.4,926727421.6,74111442.18,7486781.75,107522310.3,101947752.8,115787895.7,101728184.9,25037682.37,39018747.54,46953688.75,91115527.45,75218561.99,35035422.42,18120471.64
7/28/2023,3292483524,3677454090,1379694086,338748092.7,936448211.1,74961677.66,7514859.47,107404956.2,102398182.7,116085653.1,101335217,25031971.73,40418864.38,47068649.88,89794131.81,76586097.84,35046562.44,18066984.85
7/29/2023,3300648807,3684689061,1383256923,340051357.2,942070641.5,75155010.75,7395802.55,107620422.2,102580136.8,116269049.1,104108241.7,24883301.44,40482616.8,47510482.32,89754819.02,76865906.48,35142635.64,18081080.43
7/30/2023,3253220723,3649798900,1374683685,336025623.6,909998135.1,73779346.59,7490797.96,106991827.8,101048710.2,116164217.5,103707009.2,24176981.43,40822054,47310821.93,90213077.99,76285932.18,35118792.9,17971386.13
7/31/2023,1869962949,3631355924,1361386966,332571608.4,892790139.3,73201881.89,7111561.38,105796377.2,101262142.7,115779894.2,101590552.6,22780782.07,40309918.44,46974436.12,89685852.34,75739657.08,34767503.03,17787461.84
8/1/2023,1683934234,3631720230,1343149077,336608353.2,887776736.7,73339163.67,6380030.75,105920868,102628080.9,113980324.4,96284150.98,23059961.19,39410520.11,46480951.56,89966961.29,75942404.15,34720664.7,17914411.35
8/2/2023,1650779855,3593844232,1326224745,334085273.9,871688955.4,71785174,5619190.93,105124585.6,101838095,114293985.1,93544846.42,21921142.81,39702748.96,46763288.75,90677338.76,74831545.3,34522701.28,17750443.06
8/3/2023,1782155306,3565970597,1324180331,327956813.2,862857435.5,70851353.53,5478483.31,105074860.5,100551378.6,111814001.5,92115433.01,21380151.01,39390027.74,45838339.09,88692405.09,74175491.37,34722152.26,17691667.72
8/4/2023,2325051018,3540006617,1317360122,327783170.7,863297046.7,85777371.7,5427756.61,104664705,101172218.6,110878797.4,90324209.24,21484364.48,37950102.7,45496717.34,88926352.66,73358664.14,34814691.18,17729319.75
8/5/2023,2374335144,3551996303,1319880742,330660975.2,865947308.2,86298202.58,5420473.22,104179608.1,101423746.6,108947923,91525638.66,21618505.2,37187133.27,45215065.94,89178819.61,74368984.38,34722030.16,17772545.85
8/6/2023,2378884928,3546389102,1319667601,329707468.9,866224921.2,80678167.44,5389772.33,104005852.1,101492196.9,109572982.4,91489878.33,21576965.27,37466870.8,45228491.49,89090746.94,74126459.96,34737068.52,17761983.63
8/7/2023,2416272418,3553056468,1312548002,327969717.8,871015653,86579210.19,5363019.15,105734410.8,101392862.8,108112382.3,91009607.03,21258053.7,37245656.41,45067068.29,89203429.73,73514685.58,34743215.86,17695044.86
8/8/2023,2450775808,3604917271,1325231498,333855602.1,871916296.9,84471514.96,5342418.38,107076842.4,102689210.1,108400782.4,91245002.16,21465748.66,38022688.95,45038529.33,91789024.55,75043201.32,34793100.76,17895048.8
8/9/2023,2451500577,3594918681,1325164721,332218511.8,875761865.1,80150788.2,5393463.89,106010686.6,101956960.2,107817831.8,91044175.89,21060011.03,38725131.1,46076851.7,94718543.4,74598455.54,33718688.55,17866596.16
8/10/2023,2471035704,3592776317,1312667839,333418502.7,862850380.8,85594909.47,5362058.56,107020030.7,99945950.05,107486259.6,90670461.37,21232397.02,39164437.1,45503312.06,94364035.87,75570821.47,33632299.59,16353481.67
8/11/2023,2477624771,3606905631,1308116456,335255720.7,855402777.4,80961042.89,5510608.09,106620702.2,100450583.3,107375652.4,90201310.73,21278487.52,39404900.68,44681625.79,97010936.41,75270335.75,32718033.7,16279804.13
8/12/2023,2466837179,3619493027,1315128348,334407048.5,860483353.7,78983116.85,5339244.72,106481855.3,100541151,107170044.9,90174688.3,21966033.56,39561494.21,44157045.68,101232390,75348719.98,32570173.93,16311543.16
8/13/2023,2438701623,3606914315,1316095111,331636415.9,856756774.9,76489365.11,5479213.07,106069549.1,100950867.3,108331070.4,89640323.63,21845886.07,40807172.24,44323297.66,107717978.9,74405839.32,32590334.22,16287879.53
8/14/2023,2459570892,3618943326,1312476093,333615935.4,871772030.1,75995774.41,5485184.15,106136444.8,100116439.8,107190487,89826000.47,21438505.27,40029422.93,44929696.78,112912958.6,74461927.49,32743256.99,16259351.11
