Date,Uniswap ($),1inch ($),Curve ($),SushiSwap ($),0x ($),DODO ($),Trader Joe ($),PancakeSwap ($),Balancer ($),QuickSwap ($),ParaSwap ($),CoW Protocol ($),KyberSwap ($),Osmosis ($),Maverick Protocol ($),Camelot ($),Thena ($),Uniswap Labs ($),Ramses Exchange ($),Lighter ($)
1/2/2024,1843406472,361135889.7,207273088,37775239.7,93112511.1,70225056.36,191153412,418413030.7,57160348.49,64343030.71,86303522.34,67708514.28,13140300.91,41279080,66151113.38,104458801.4,35827328.57,35498003.96,43825015.31,2271461.8
1/3/2024,3077959579,356190940.2,285517447.6,70593429.72,132252875.4,80833934.85,238543499.8,643611195.8,51159044.55,94206744.49,117490431.3,86784806.71,15476671.89,57540117,45337390.69,225076496.5,63354830.08,28166288.04,110047799.3,3594676.84
1/4/2024,2151083678,283149619.9,251668589.5,49479226.27,98043321.85,43573147.42,149888719,386254264.8,35487944.26,54187538.34,80588355.49,67701892.59,12004613.91,58188009,45034897.16,448652240.7,33291684.76,25309070.45,261126049.6,91216974.43
1/5/2024,1963813053,311879975.8,252057054.5,31304680.56,97547411.96,52548151.12,104658369.4,385770660.2,52282889.42,54319910.79,101209476.2,69011059.34,10063784.43,61267717,45047293.08,80047805.51,27372268.33,27411765.69,41991806.78,38974835.36
1/6/2024,1026318728,173515984.1,96484636.24,19956568.02,52134382.59,41942444.66,62172052.31,272892295.9,20422315.87,32777316.17,46662770.73,21459132.8,11369803.14,53699822,36941786.06,54346520.85,19159572.15,34942976.39,24790081.57,46093610.45
1/7/2024,1044357754,172218981.9,105785983.5,23223813.54,57444200.72,33397495.65,120597987.3,235168079,39383240.42,32894479.97,71946471.67,38882489.52,12916318.28,37496550,29810197.69,68499748.91,15022148.6,20448019.37,33696495.98,77588170.28
1/8/2024,2099345600,332414235.1,225489242.2,33837027.81,132011745.8,83265773.85,212028517.3,412717488.5,45160341.97,67814750.72,97614414.68,59712347.08,21610491.79,50413286,39661632.09,87574738.04,26391542.98,47609535.07,59006484.87,76246234.05
1/9/2024,2790405038,425638326.9,232151987.4,35279473.49,103620597.4,103965655.7,154016310.9,493418924.3,56895426.86,75469525.28,121403261.8,81552552.19,16408997.65,56467505,67701998.91,96642663.96,37143124.06,47184255.81,56629140.71,21624422.89
1/10/2024,3490262065,466712366.7,266835160.3,44990106.46,142788827.3,108410284.8,217021535,610579968.4,61265798.69,95496202.08,114177807.9,98701836.82,17992688.32,48939766,59471000.22,145938215,47368640.78,63830097.88,80232886.31,17781041.09
1/11/2024,2412080754,624779456.5,314345771.6,51438794.67,156911108.6,166368268.6,224648059.3,577088908.8,68598868.79,90679202.09,164324668.5,96729978.1,33229182.44,49929041,65358002.41,121362433.5,43326198.67,52122889.56,63720849.4,23324700.81
1/12/2024,2783320162,505824028.3,316386821.9,37232545.74,99867369.7,206111995.7,159433492.6,506957637.8,103856377.7,82684951.54,123809247,84244139.97,16615614.92,52376553,53116975.73,128165203.8,38074001.27,70889276.06,68610959.74,60493786.78
1/13/2024,1190447528,213045056.5,207400429.2,19333381.1,61191791.79,74407317.97,64031653.72,276008534.1,25629771.69,37774012.81,74378651.48,47330587.18,7452188.13,30990934,39911546.42,48385995.72,15720682.77,36983881.17,32654744.73,128295.14
1/14/2024,1059012784,317223216.1,105234596,13902568.51,57601174.35,48880201.83,82699061.46,241013548.5,28425205.02,36003008.21,45091248.76,22044785.25,14313253.98,39210671,24902954.71,43394602.72,13574641.58,17329444.15,26878416,55145.59
1/15/2024,1070638343,282199861.1,223011382,23089457.24,68651029.31,61340076.24,71628964.55,392647461.1,35862828.94,50858146.66,54463949.87,42974011.93,8175541.87,37430610,46399214.7,47095378.13,26625391.25,17621914.4,30648925.63,837974.79
1/16/2024,1218194244,324859894.2,205556771.5,20997827.03,54046719.16,53673691.2,84447560.57,269044753.3,37309721.9,42270785.48,40060923.02,56909697.08,12007221.45,35558430,31973438.79,62609492.99,23572294.7,25795588,39322412.42,67293385.45
1/17/2024,1144916392,284579305.3,269734257,20076670.65,63854863.94,38206707.13,95815767.17,260844619.2,65628054.97,38318169.81,55378276.03,49684719.53,12739468.67,29920482,28778409.74,50293901.72,19400666.32,15462893.25,55349000.72,38697655.91
1/18/2024,1394274099,379414222.1,238323299.3,21396306.93,58499030.54,36268175.82,87787700.6,289200923.3,78229716.2,50965559.96,67786344.9,59209891.69,16613118.01,32980418,24182778.01,63013903.76,22126982.63,26822173.18,42156702.27,4032141.28
1/19/2024,1611566285,338544361.2,165877648.7,33657671.87,71102074.26,35861186.94,86340643.75,292724544.9,50535480.31,55192166.32,67036291.23,66608645.73,19403980.29,33972308,32919686.02,56021352.99,19528194.72,28115009.5,38147815.51,37578497.17
1/20/2024,703062104.1,192326321.2,177208396.9,18209709.59,38412744.55,17694174.81,43338933.05,139390548.5,22820736.44,32923684.84,35579379.61,27981808.28,8210761.22,19521271,34058530.93,30424305.79,8977764.57,9061830.82,18217119.97,142047413.6
1/21/2024,698765154.2,197143537.1,86496654.57,13114117.21,40621531.61,29442604.15,45478694.52,157601553.2,31524682.22,38195845.64,40089871.66,37589159.22,13789073.94,19943883,33733793.49,29650223.57,5483104.8,10047534.81,18026455.42,82401041.97
1/22/2024,1785395854,413421897.7,246039496.3,19437742.66,80524684.77,90061280.81,107849432.3,340369043.2,30859384.25,76630027.65,91348714.41,70648967.9,16252090.17,41700501,37304630.44,67497554.35,18595522.02,46387916.96,40624854.07,45966471.24
1/23/2024,2020428939,405685615.2,357771511.2,20567475.71,86870859.85,60190921.15,108418875.9,379461839.2,102592941.9,94066483.67,136894582.8,111007350.4,24276480.5,34426245,49925138.31,67908418.08,18889270.67,60017416.5,41657954.43,20047610.07
1/24/2024,1148010789,218638192.8,179270948.7,18835860.54,49945414.16,46025637.03,65860024.79,250338202.1,32072262.38,72605571.95,53271780.93,59305964.75,14081999.53,25516528,49951376.88,46898086.65,24042531.89,15371235.37,30256817.08,74400859.59
1/25/2024,1242864600,259135353.8,157919593.5,18334636.32,66368670.1,67310977.24,57963276.62,228118125,58136517.14,60765118.29,54774420.28,119816254.9,11635389,27929990,32856976.76,48507015.17,32113401.11,30399597.75,28349704.47,92853191.16
1/26/2024,1218401864,233257253.4,208954137.6,16791089.74,55903736.07,60767984.97,68498433.29,229373952.9,75164939.17,49260475.59,52548855.82,55707672.63,20185531.17,28852319,47054874.45,42423732.75,16370295.35,17793237.57,27913728.57,88902753.37
1/27/2024,681562670.7,159067646,65837545.77,12372470.14,49429250.25,121144421,37499630.83,129322249,26297104.66,29596547.66,27744927.22,43169318.41,9771170.51,25480810,38997041.94,22156206.51,8283882.04,10050518.03,17090605.5,54777113.2
1/28/2024,800727211,161124454.4,66142207.26,11509802.5,38792110.92,68902366.14,107454281.1,164478300.4,34814724.17,41605388.05,29879270.35,35115501.85,12681224.84,29079276,49465247.05,36919652.11,13500237.67,9265972.74,23616507.67,61500157.56
1/29/2024,1215766203,317924670.9,196070093.8,12514824.35,42175287.46,83187090.41,92348994.24,200104338.9,51435008.61,47186228.26,37512276.56,50015105.37,18813863.59,33769590,61160532.56,38946512.87,10815552.85,45345626.84,23881354.61,79861297.06
1/30/2024,1289724103,313011384.6,165203820.9,16440963.13,85911416.61,69168229.92,99672491.2,206853355.8,32621175.73,49146716.24,79021482.54,72769258.04,15044087.5,31016367,32420258.31,47626954.58,12636235.42,25879164.72,33200879.25,72738477.18
1/31/2024,1423799816,319485819.6,192343419.3,15311015.15,85414707.27,52124566.78,91576812.26,247799319.3,69791751.07,63786227.15,52874417.91,61753982.44,29284213.3,45530872,47057665.06,52657449.72,19128388.02,30088366.93,38393426.76,116990901.1
2/1/2024,1141681496,307806201.9,148048494,14158094.69,58016588.32,42868055.45,64603813.31,220959412.1,40520400.93,52318538.46,35211360.73,52271696.25,24891530.63,28820817,46946510.32,40152672.73,15374217.13,23004442.18,28522679.63,58501422.46
2/2/2024,902170054.3,203760077.9,127488780.8,12449514.69,52099641.25,38110717.94,83605678.01,166073313.3,59825719.4,39226231.77,34122492.22,46410982.11,29322244.48,26324971,39442298.97,32961741.51,11317090.42,13759675.3,21429661,63179090.98
2/3/2024,611426061.5,168884817.1,156493645,10022204.22,28780236.79,20982081.54,44684999.88,114042420.8,60413626.5,23052546.71,27118618.26,16164010.28,19115431.22,19868208,45317528.03,28278620.96,9691215.1,8850595.66,18632181.64,42400922.41
2/4/2024,682656446.4,133652389.4,46254039.7,11399589.93,26063737.05,27984843.68,47786702.84,164221458,94654022.16,35829363.5,25514992.37,23696260.35,15680941.21,20440515,53274856.59,34302134.11,11865669.04,5940827.41,16867502.77,45613742.27
2/5/2024,917910327.1,321735238.6,156407584.8,14271535.75,48841247.27,54966541.4,59818651.46,190369372.1,101874991.1,43148312.07,64314735.14,59604659.57,21396419.57,22447460,52363386.69,41493160.65,16513418.97,13612877.14,24734900.58,48875595.32
2/6/2024,1103568293,331859025.9,113452368.5,15538250.62,53732686.95,53997797.78,77894576.07,162527433.4,48212449.6,55116883.48,48929121.86,47379580.32,19878430.69,36048408,31617367.07,50328331.39,21436788.8,14667565.09,36633448.05,30294261.94
2/7/2024,1136956207,304725658.7,137961967.2,14189305.65,49717216.2,84466550.08,86529977.02,202316694.7,45666341.06,47058228.03,47069920.06,40793482.02,28714285.43,52846555,36396747.97,43726190.46,19315739.8,16048309.91,30278260.77,62212855.88
2/8/2024,1168779011,318559016.8,119930674.1,13595409.65,77017508.16,104009425.5,81390126.11,251774034.6,71366178.32,46493945.37,46570439.47,49054707.77,30928637.95,48091854,28132210.67,38463036.2,21361470.96,16715831.23,22355491.63,35968557.38
2/9/2024,1290054477,465937622.8,134052047.4,16644784.31,74127051.57,54591026.94,127105878.2,288512981.9,79055854.27,62104144.24,69664591.16,84209967.73,32415038.99,48323613,22485270.29,49049737.72,27920472.94,30056439.54,30637820.05,44707210.88
2/10/2024,829683261.1,218591495,66221733.72,16111499.66,50496621.18,28469368.28,82465654.41,166751570.3,42259036.53,39307355.16,40625822.4,24432528.69,26996912.86,27695777,38572605.48,32996409.98,15570324.13,14872241.88,19299451.76,38723729.82
2/11/2024,1065019197,221637979.2,225599230.5,14238371.59,57442677.14,31765717.77,65707837.41,155179275.4,40503743.34,39349011.4,43023605.35,30571435,33045280.36,29429490,42847990.56,42237342.66,15037661.72,25850554.51,24386301.61,48835114.47
2/12/2024,1502279766,418898776.6,113519571.9,20097172.47,87886950.33,77075171.21,142584072.9,257824475.5,59049824.7,65673368.25,61530806.48,41819583.31,22028795.4,39693270,40294159.51,82515065.56,25816996.29,39126955.73,40301561.2,34930946.06
2/13/2024,1479283457,318273830.6,133535839,18033130.61,99852896.4,64872239.91,114071234.3,237269483.7,94993418.8,91276048.14,59405243.99,40336734.99,37104981.09,42842747,37722051.52,87958942.36,24360179.91,28223408.36,40704750.26,47306629.59
2/14/2024,1481455689,459781977.4,217355744.3,19408740.2,87357584.67,84734296.04,128351146.9,277620442,274335696.9,71801794.26,141106487.3,77942491.38,30805479.54,43221374,68283388.88,70852515.37,31097605.09,34170838.54,39160754.4,35429301.22
2/15/2024,1685554615,327882533.3,159357124.5,16753822.65,100871754.6,52860800.83,124436849.7,420327725.7,126406322.9,131477314.3,77349152.83,89908064.11,45280487.48,44626892,63500204.07,95882054.52,42158702.47,44372784.45,52665239.76,59458011.96
2/16/2024,1375373652,270702603.9,331455198.2,15587300.02,72142052.75,43350996.7,79878692.37,381606797.6,46884049.99,100065859.4,63585245.28,42247081.87,29146472.31,33113372,77417718.28,112609976.7,36996554.08,30322332.57,29303835.84,35480900.81
2/17/2024,1036435051,225720327.9,85536329.07,13318744.47,48611559.41,54925185.43,52172850.73,272645347.7,51290149.46,60875009.33,45883276.73,30444685.14,22257544.74,29428802,93412420.96,55937315.11,41889507.26,15331310.48,17304766.43,48757866.93
2/18/2024,1207558734,328275440.6,91853781.18,15801352.58,81487136.93,64986382.29,77855640.67,227742905.9,43755730.14,73358131.34,35163661.69,50263027.5,19573905.05,29336453,63503077.01,55090726.55,26746362.37,16253471.54,22467644.75,40849012.67
2/19/2024,1642423144,397932357,168563185,21082954.45,105032564.9,66869365.96,103631130.9,304461670.6,66804053.46,116234633.9,54370267.71,87379329.9,27766464.07,44047794,54741951.16,58888699.74,28479654.96,54746581.45,31388668.6,34645698.01
2/20/2024,2133249206,507059657,197756511.2,22778496.39,87204627.17,104016800.1,127758407.5,384115781.9,79043050.94,143894425,71485379.04,62239778.64,33435999.23,42960242,58741196.56,90940579,49215561.21,57888705.15,53670776.61,44389279.64
2/21/2024,2017128124,396112307.6,189981403.8,18784691.57,95251757.94,73194772.2,93313053.92,478237539.3,93112561.57,131753747.2,66026983.75,80277452.69,45888854.31,37351859,63660665.19,69857499.74,38248189.05,60893412.03,39390916.25,60803898.17
2/22/2024,1966497325,537628503.7,284341708.3,19661685.06,77291715.49,112739768.1,80474014.62,475952308.7,69611600.45,139413358.1,60677179.89,79487424.55,35777541.54,34228430,72769621.92,74376460.86,50749239.7,44767667.81,40587068.92,41929587.86
2/23/2024,1591581725,396329314.1,185770607.9,22420212.24,91027100.93,43064441.31,76911555.57,387340856,66320049.36,98218944.14,46028115.47,85643878.48,32772603.43,32525774,78295160.31,63612278.26,31654343.86,12682724.92,31154215.96,46358145.33
2/24/2024,1188664422,247693486.9,112346458.3,19831752.96,64030292.76,35144563.49,58336205.49,253878050.2,56558220.5,56671982.74,48985865.57,48000750.64,29835011.74,29892590,103477888.3,57902828.65,18331288.27,15435167.18,26976256.83,39586908.76
2/25/2024,1492552149,251641894.7,81487145.31,16208737.91,64909975.15,85529078.08,68398821.28,311347310.9,98121399.77,62613611.79,44918000.75,75169361.64,30574307.46,25650311,145589852.1,56269492.95,22721281.8,45981087.47,21774049.81,57386294.03
2/26/2024,2256269205,544139247.3,188964443.1,27678802.06,103097114.7,146845898.9,120788781.1,474736934.3,103200801.3,106882517.2,88415099.49,70092076.92,41219073.72,44767147,125511894.1,77942821.25,36071878.81,68885790.82,32680976.58,41400194.98
2/27/2024,2466626728,527359557.8,375736856.3,46771261.91,118350729.7,81104427.11,129817670.3,487324080.2,162225632.7,132454883.4,75362460.87,86214096.17,41782976.47,47598022,125867153.6,76743435.57,43015952.64,56544693.42,32223335.02,43923721.02
2/28/2024,3875521612,682268561.4,294155998.9,43021530.48,155193065.2,62552448.11,231403939.3,749016930.1,115079563.5,195622833.7,118705815.3,136546412.5,92414181.9,57886247,117035100.2,132291026,67955939.21,67975751.25,55192385.48,47871871.99
2/29/2024,3232861590,719920546.9,307467461.1,33188736.9,156040837,100647940.6,211712627,600521240.3,63413072.56,176756643.3,100125194.2,111121619.6,59591928.19,54110298,93887235.21,125918474.3,58571231.93,57698110.36,52841935.51,45532257.28
3/1/2024,2285626066,410806578,194248138,24256330.29,126270384.9,71625187.22,134010935.6,440492726.3,90534027.06,117904000.1,62838458.86,79373340.64,62493663.42,43678868,88502374.1,81954316.65,46653207.24,39055559.43,32363874.76,40655672.02
3/2/2024,1920794770,313018025,330809893.5,27867989.15,141745066.8,71109839.42,126553462.7,361243306.5,92038434.56,110331760.1,62877055.24,67304364.59,57331952.49,43097694,91857553.15,63714294.61,58854852.03,8677261.86,31326466.3,36391376.65
3/3/2024,2207121494,252261284.2,132756774.5,32203335.6,153027135.7,45117891.18,151176525.2,409275105.7,51311427.85,121043181.1,68761100.68,56111006.94,42394821.84,43665629,105399497.7,97357839.23,61186069.53,22989993.17,45098508.95,18288737.54
3/4/2024,3102868493,479110199.5,234837322.3,34400210.09,168275776.2,76245992.17,231860322.6,580897051.8,75708001.84,179373158,107737876.5,148270823.4,54972569.64,61956640,103037946,104261619.7,71185928.81,32134137.03,50660294.07,21910028.58
3/5/2024,6075649372,611819807.3,426930360.7,72722421.1,392431617.4,100874711.9,383177048.2,988595607.8,107430761.3,252166386.2,153391449.8,289226292.1,73535401.1,86080458,93483275.23,191102642.8,104128842,80581734.84,92348486.14,29082421.61
3/6/2024,4413143032,404099039.2,309416817.7,57598096.93,279612099.1,97565930.44,200454583.9,758787732.5,118258102.9,172173539.4,118247628.4,276222124.4,62517616.07,46397720,118789342.4,106230265.2,99078161.02,60334865.74,65734780.73,36110107.52
3/7/2024,2852031206,382791212,239304992.8,39324295.03,234041509.7,76920392.96,180825846.3,714703274.1,80713756.77,122864364.8,85883097.49,309786064.4,54016230.35,49127575,107735940.3,80692049.84,92772365.61,33721078.48,41080004,26425080.09
3/8/2024,3060063908,315672593.8,295673447.6,33604848.39,187712561.4,81195388.09,184713447.3,847670874.6,119278940.6,121673152,104219374.8,175688514.8,58609718.8,38358424,95796930.03,81452657.3,108648686.5,48739652.49,49976098.64,28149758.01
3/9/2024,1836419091,292798678.6,109349422.5,43215584.66,114686471,63120465.99,123635105,511354931.1,47903668.75,70187550.21,70978703.44,50651020.5,31374479.39,29952220,76294626.11,44396821.92,66099858.33,17790396.63,23210482.89,12853253.37
3/10/2024,2373012376,432091022.4,197232400.4,48046308.45,146930042.3,67788901.27,127853874.6,845838540.4,115986984.6,118926679.2,110470909.7,97713519.4,36641708.63,31577102,90758590.46,73193955.76,87723417.95,18845037.01,30389305.05,56517673.03
3/11/2024,3413657369,678868618.6,337236849.5,37591763.42,216783132.6,77890657.41,280918713.5,830635136.9,94670922.31,153549103.8,136507388.8,106274020,49172986.51,38341880,82749565.73,103626292.8,68323674.6,45907874.79,62436984.48,29162245.83
3/12/2024,3510660713,453580920.1,299292847.1,39692631.81,220088907,109410534.9,371542041.6,931919799.1,142592574.1,163194987.2,108194294,109582445.6,46721235.68,55695038,100835161.1,91295750.22,90253554.75,50570245.7,46361102.94,23836912.94
3/13/2024,2978981789,497936526.5,317464564.6,35531788.12,161000310.3,68424850.33,220261177.5,927949128.9,140184162,141150576.1,97963025.64,108774213.1,47189724.82,37113143,74448219.15,82313639.55,73162706.72,28492339.34,43760179.23,27083058.07
3/14/2024,3471265841,473491380,320921078.7,44415347.51,203338977,98765577.72,290222582.5,1006982406,164113571.8,165895895.5,146053491.1,102074022.3,69066836.29,46700216,82557618,100706529.7,91524014.07,47810866.42,60880638.48,19674481.83
3/15/2024,4508269193,866413340.2,716656626.9,59765904.62,234195467.1,128640488.5,438718597.9,1365353790,197475151.2,219284256.3,113473734.5,106945754,74071115.42,101489445,83047643.11,121685308.3,129978480.8,73759162.04,77576555.46,21069057.34
3/16/2024,2813211335,326928596.7,238274691,56037226.68,124171012.8,110596337.2,383359050.1,959021127.4,83428224.4,115235091.6,78488604.08,89815555.34,39798056.78,38835573,77041046.55,96750498.83,100518015.7,32350287.56,43926891.75,21768811.47
3/17/2024,2412369508,388331255,245363081.5,34825460.34,113544417.1,64620066.06,282924865.3,778446189.5,85806592.9,99894599.84,82098758.83,79543520.96,44364356.14,36255479,77948033.61,85831656.3,84281478.79,31368817.54,45685269.01,16928729.44
3/18/2024,2626169677,354266713.9,249263021,34624980.7,128117468.2,78554580.9,432473107.9,819068862.4,144598779.8,111100082.7,78252886.74,85960758.62,58271241.95,35588967,85110794.88,91928713.05,73745022.43,46689352.71,48189603.74,16480144.33
3/19/2024,3654474666,633698411.3,565192545.1,53215496.98,224940035.5,152935066.3,444552519.9,1295207649,162588262,153086946.5,120097775.5,110564826.5,66648284.51,49758418,84786181.66,144711405.8,129348201.2,97225166.1,80428161.38,17356437.18
3/20/2024,4457987117,731924446.1,353249260.6,60371484.07,247873446,151574625.2,329526754.4,1014989589,202189763.3,128207055.4,110933474.3,131173546.3,106081209.7,33847738,69623365.75,188172289.6,78238869,74679087.65,79113538.61,31580827.06
3/21/2024,3020065458,368732295.8,243735320.9,37692065.69,139612526,157921777.6,215109367.8,787683132.7,163028522.2,94670037.71,74207672.4,71767704.81,108206484.9,30426608,79286147.74,124625905.5,60846790.08,35145439.86,51751295.74,16596103.38
3/22/2024,2960838667,446400611,351523309.8,28639594.23,123094222.6,107660579.7,236757379.6,804592988.8,175334446.3,84258978.86,77041541.53,66669215.91,67891085.7,25368681,77903896.16,112969926.7,62357028.43,63559966.05,58109856.27,25159421.75
3/23/2024,1799983419,202071813.9,156119249.5,26224374.31,78573748.46,98676903.05,103328858.2,525760415.5,95104833.53,57447875.59,43128407.39,51295707.7,64098530.39,19400546,72514890.15,78252252.11,36484150.51,43558053.06,23342110.17,42355119.18
3/24/2024,1797133723,198555591.5,354576979.5,29217406.17,75520158.24,87062629.59,116339919.5,456260431.9,110827648.8,65780572.33,51303621.84,40695520,70964994.89,17920392,93487283.58,87141024.09,34248530.52,18675763.37,27187912.63,47214545.66
3/25/2024,2746200271,360359437.9,198968527.2,49608863.41,148671851.2,165799186.4,177861286.3,1072260383,143206764.4,87811365.42,118411964.1,84034742.75,92797364.98,25529103,88687695.46,108377692.4,67824611.24,24963647.83,43162135.94,41551657.9
3/26/2024,2815081027,408296850.7,258155276.8,46267687.39,158488855.1,198961745.1,167615894.7,777971761.3,216230071.4,104487327.8,90219817.83,88358925.68,96219549.58,28500061,90184901.19,101259690.7,37946216.62,25671655.04,36686317.36,32250603.96
3/27/2024,2865507907,532590443.5,386298976.8,50292294.09,150750679.8,127266967.7,140803770.1,756721690.5,228865339.2,130357655.6,83464867.96,75957246.09,96171290.18,36989970,75115155.5,124428855.2,63207708.78,28935832.39,46325369.31,42163037.7
3/28/2024,2320830665,271510531.1,369337196.4,45498408.5,162265615,100750905.1,119622586.1,641778701.2,126127983.7,73331788.76,64571444.1,83059793.76,121090764.3,31467132,102164280.2,99844519.2,51036272.36,15715194.73,51991664.32,35495244.92
3/29/2024,2341165550,420541086.6,248448413.3,36707398.61,121272526.3,109650736.3,92961789.33,696131064.4,144329689.2,73023461.04,49120492.57,130094301.6,121108073.9,33049994,77829682.93,93508946.23,56597009.83,18257079.7,43805246.71,36354134.09
3/30/2024,2115562599,326857413.6,153421963.3,37626253.55,88715598.81,65134989.73,76317523.08,432956199.3,133366481.1,70513692.82,60997838.93,33215615.78,78344815.05,22058355,87450833.67,71654677.77,42969785.11,10109766.03,47290545,40802030.62
3/31/2024,2056438376,264314390.5,115669964.2,33948151.44,113209582.9,73853923.53,78629717.23,345332575.4,131254314.5,56969880.31,52829307.47,55396018.2,80733607.11,18175542,65916028.41,79428649.93,31880685.1,13812610.52,37035161.52,37543274.47
4/1/2024,2570774003,384116204,255365924.3,84785482.41,117895351.1,132899201.6,142032341.2,642204549.3,179022120.8,82561830.55,49903589.49,57430772.74,82014190.31,28525348,64725028.5,122200843.5,61530227.96,24846937.68,48043426.79,39976437.73
